sales_id,date,store_id,product_id,unit_price,quantity_sold,discount,payment_method
S392,2024-01-17 08:00:00,ST42,P115,63,9,0.05,Cash
S393,2024-01-17 09:00:00,ST2,P276,183,3,0.0,Bank
S394,2024-01-17 10:00:00,ST26,P488,637,7,0.1,Card
S395,2024-01-17 11:00:00,ST17,P281,645,9,0.0,Cash
S396,2024-01-17 12:00:00,ST40,P275,392,1,0.15,Card
S397,2024-01-17 13:00:00,ST33,P773,719,2,0.0,Cash
S398,2024-01-17 14:00:00,ST9,P843,335,7,0.05,Cash
S399,2024-01-17 15:00:00,ST43,P719,983,2,0.1,Bank
S400,2024-01-17 16:00:00,ST48,P896,363,7,0.15,Card
S401,2024-01-17 17:00:00,ST39,P328,655,1,0.15,Card
S402,2024-01-17 18:00:00,ST29,P211,346,3,0.0,M-Pesa
S403,2024-01-17 19:00:00,ST42,P727,655,5,0.05,Cash
S404,2024-01-17 20:00:00,ST26,P923,618,6,0.05,Cash
S405,2024-01-17 21:00:00,ST35,P552,213,9,0.0,Bank
S406,2024-01-17 22:00:00,ST50,P992,881,9,0.0,Bank
S407,2024-01-17 23:00:00,ST25,P26,546,3,0.1,Card
S408,2024-01-18 00:00:00,ST24,P27,659,8,0.1,Bank
S409,2024-01-18 01:00:00,ST13,P702,65,4,0.0,Card
S410,2024-01-18 02:00:00,ST7,P83,393,7,0.0,Cash
S411,2024-01-18 03:00:00,ST36,P896,127,6,0.15,Cash
S412,2024-01-18 04:00:00,ST45,P946,395,8,0.05,Card
S413,2024-01-18 05:00:00,ST20,P682,121,6,0.1,Bank
S414,2024-01-18 06:00:00,ST1,P413,319,4,0.0,Bank
S415,2024-01-18 07:00:00,ST8,P167,336,2,0.0,Card
S416,2024-01-18 08:00:00,ST46,P700,115,7,0.1,Cash
S417,2024-01-18 09:00:00,ST16,P169,929,4,0.15,Card
S418,2024-01-18 10:00:00,ST14,P801,117,9,0.15,Bank
S419,2024-01-18 11:00:00,ST12,P979,242,9,0.0,Card
S420,2024-01-18 12:00:00,ST23,P229,104,7,0.05,Cash
S421,2024-01-18 13:00:00,ST15,P979,428,5,0.05,M-Pesa
S422,2024-01-18 14:00:00,ST28,P609,217,3,0.0,Card
S423,2024-01-18 15:00:00,ST34,P367,458,3,0.1,M-Pesa
S424,2024-01-18 16:00:00,ST2,P528,557,9,0.05,Card
S425,2024-01-18 17:00:00,ST32,P791,586,9,0.1,Bank
S426,2024-01-18 18:00:00,ST23,P647,692,4,0.1,Bank
S427,2024-01-18 19:00:00,ST22,P538,886,1,0.1,M-Pesa
S428,2024-01-18 20:00:00,ST25,P864,151,5,0.15,Card
S429,2024-01-18 21:00:00,ST22,P524,935,8,0.05,Bank
S430,2024-01-18 22:00:00,ST22,P72,843,4,0.15,M-Pesa
S431,2024-01-18 23:00:00,ST49,P645,857,4,0.05,M-Pesa
S432,2024-01-19 00:00:00,ST42,P106,855,9,0.0,Card
S433,2024-01-19 01:00:00,ST6,P732,471,9,0.1,Bank
S434,2024-01-19 02:00:00,ST15,P885,824,7,0.05,M-Pesa
S435,2024-01-19 03:00:00,ST43,P965,527,8,0.05,Cash
S436,2024-01-19 04:00:00,ST37,P689,975,4,0.0,Cash
S437,2024-01-19 05:00:00,ST33,P282,169,8,0.15,Bank
S438,2024-01-19 06:00:00,ST8,P133,964,6,0.05,Bank
S439,2024-01-19 07:00:00,ST44,P534,792,3,0.05,Cash
S440,2024-01-19 08:00:00,ST44,P975,340,7,0.15,M-Pesa
S441,2024-01-19 09:00:00,ST5,P269,537,3,0.15,Card
S442,2024-01-19 10:00:00,ST39,P412,210,7,0.05,M-Pesa
S443,2024-01-19 11:00:00,ST4,P673,722,5,0.15,Bank
S444,2024-01-19 12:00:00,ST6,P619,127,4,0.0,Bank
S445,2024-01-19 13:00:00,ST45,P791,87,3,0.0,Card
S446,2024-01-19 14:00:00,ST32,P865,443,8,0.1,M-Pesa
S447,2024-01-19 15:00:00,ST30,P747,490,4,0.05,Card
S448,2024-01-19 16:00:00,ST47,P18,589,8,0.0,M-Pesa
S449,2024-01-19 17:00:00,ST35,P754,511,3,0.0,M-Pesa
S450,2024-01-19 18:00:00,ST40,P117,661,9,0.0,Cash
S451,2024-01-19 19:00:00,ST16,P798,343,6,0.1,M-Pesa
S452,2024-01-19 20:00:00,ST13,P794,449,5,0.15,Bank
S453,2024-01-19 21:00:00,ST50,P144,685,5,0.1,Bank
S454,2024-01-19 22:00:00,ST42,P717,966,3,0.1,Bank
S455,2024-01-19 23:00:00,ST30,P551,141,2,0.1,Cash
S456,2024-01-20 00:00:00,ST19,P929,816,6,0.1,Card
S457,2024-01-20 01:00:00,ST17,P666,658,1,0.05,Bank
S458,2024-01-20 02:00:00,ST19,P688,55,7,0.05,Bank
S459,2024-01-20 03:00:00,ST28,P961,730,5,0.0,Card
S460,2024-01-20 04:00:00,ST26,P753,944,4,0.1,Cash
S461,2024-01-20 05:00:00,ST37,P422,320,9,0.1,M-Pesa
S462,2024-01-20 06:00:00,ST26,P898,669,1,0.0,Card
S463,2024-01-20 07:00:00,ST23,P369,948,4,0.15,M-Pesa
S464,2024-01-20 08:00:00,ST9,P646,860,3,0.05,M-Pesa
S465,2024-01-20 09:00:00,ST12,P558,608,6,0.1,M-Pesa
S466,2024-01-20 10:00:00,ST1,P50,148,5,0.15,Card
S467,2024-01-20 11:00:00,ST1,P678,575,7,0.15,Card
S468,2024-01-20 12:00:00,ST47,P106,243,1,0.1,M-Pesa
S469,2024-01-20 13:00:00,ST34,P216,206,5,0.1,Cash
S470,2024-01-20 14:00:00,ST32,P658,949,2,0.15,Cash
S471,2024-01-20 15:00:00,ST48,P923,715,2,0.05,Cash
S472,2024-01-20 16:00:00,ST25,P425,164,2,0.05,Bank
S473,2024-01-20 17:00:00,ST40,P72,445,9,0.1,M-Pesa
S474,2024-01-20 18:00:00,ST45,P988,819,3,0.1,Bank
S475,2024-01-20 19:00:00,ST1,P842,706,4,0.0,Cash
S476,2024-01-20 20:00:00,ST16,P785,852,5,0.0,Card
S477,2024-01-20 21:00:00,ST39,P759,571,4,0.05,Cash
S478,2024-01-20 22:00:00,ST5,P446,929,4,0.0,Bank
S479,2024-01-20 23:00:00,ST22,P925,263,5,0.15,Bank
S480,2024-01-21 00:00:00,ST29,P186,794,9,0.15,Cash
S481,2024-01-21 01:00:00,ST3,P70,732,9,0.15,M-Pesa
S482,2024-01-21 02:00:00,ST12,P974,582,6,0.15,Card
S483,2024-01-21 03:00:00,ST26,P150,64,3,0.1,Card
S484,2024-01-21 04:00:00,ST16,P246,468,6,0.15,Cash
S485,2024-01-21 05:00:00,ST37,P774,417,4,0.05,M-Pesa
S486,2024-01-21 06:00:00,ST22,P538,687,3,0.0,M-Pesa
S487,2024-01-21 07:00:00,ST29,P935,902,6,0.05,Cash
S488,2024-01-21 08:00:00,ST14,P652,902,6,0.1,Card
S489,2024-01-21 09:00:00,ST28,P99,262,2,0.0,Card
S490,2024-01-21 10:00:00,ST5,P910,749,9,0.0,Card
S491,2024-01-21 11:00:00,ST47,P278,733,8,0.0,M-Pesa
S492,2024-01-21 12:00:00,ST49,P563,808,6,0.15,Cash
S493,2024-01-21 13:00:00,ST30,P663,54,1,0.1,M-Pesa
S494,2024-01-21 14:00:00,ST46,P944,280,2,0.05,Card
S495,2024-01-21 15:00:00,ST5,P455,250,4,0.15,M-Pesa
S496,2024-01-21 16:00:00,ST12,P104,934,7,0.0,Card
S497,2024-01-21 17:00:00,ST16,P946,451,9,0.05,Cash
S498,2024-01-21 18:00:00,ST26,P601,198,5,0.05,Card
S499,2024-01-21 19:00:00,ST26,P653,633,2,0.05,Bank
S500,2024-01-21 20:00:00,ST48,P725,541,1,0.1,Bank
S501,2024-01-21 21:00:00,ST21,P233,275,1,0.15,Cash
S502,2024-01-21 22:00:00,ST39,P394,635,5,0.1,M-Pesa
S503,2024-01-21 23:00:00,ST36,P501,868,7,0.0,M-Pesa
S504,2024-01-22 00:00:00,ST33,P695,218,9,0.0,M-Pesa
S505,2024-01-22 01:00:00,ST30,P251,810,9,0.05,Card
S506,2024-01-22 02:00:00,ST37,P521,841,8,0.05,Bank
S507,2024-01-22 03:00:00,ST23,P79,201,1,0.05,Cash
S508,2024-01-22 04:00:00,ST10,P52,273,5,0.1,M-Pesa
S509,2024-01-22 05:00:00,ST5,P898,553,6,0.15,M-Pesa
S510,2024-01-22 06:00:00,ST36,P921,786,6,0.1,Cash
S511,2024-01-22 07:00:00,ST34,P781,599,4,0.0,Card
S512,2024-01-22 08:00:00,ST31,P226,93,1,0.05,M-Pesa
S513,2024-01-22 09:00:00,ST10,P51,746,3,0.05,Card
S514,2024-01-22 10:00:00,ST19,P186,553,4,0.1,Card
S515,2024-01-22 11:00:00,ST32,P34,290,4,0.0,Card
S516,2024-01-22 12:00:00,ST1,P803,979,4,0.15,M-Pesa
S517,2024-01-22 13:00:00,ST5,P742,892,5,0.05,M-Pesa
S518,2024-01-22 14:00:00,ST45,P131,400,9,0.05,Cash
S519,2024-01-22 15:00:00,ST4,P632,771,4,0.0,Cash
S520,2024-01-22 16:00:00,ST16,P443,72,9,0.05,Card
S521,2024-01-22 17:00:00,ST24,P838,685,9,0.15,M-Pesa
S522,2024-01-22 18:00:00,ST16,P759,647,1,0.1,Card
S523,2024-01-22 19:00:00,ST2,P432,92,5,0.0,Cash
S524,2024-01-22 20:00:00,ST49,P704,515,9,0.05,Card
S525,2024-01-22 21:00:00,ST28,P497,89,4,0.05,Bank
S526,2024-01-22 22:00:00,ST32,P403,352,5,0.15,Card
S527,2024-01-22 23:00:00,ST27,P323,730,4,0.1,M-Pesa
S528,2024-01-23 00:00:00,ST20,P210,224,2,0.15,Card
S529,2024-01-23 01:00:00,ST24,P615,581,2,0.1,Card
S530,2024-01-23 02:00:00,ST12,P329,510,2,0.15,M-Pesa
S531,2024-01-23 03:00:00,ST50,P372,670,1,0.1,Bank
S532,2024-01-23 04:00:00,ST35,P460,242,3,0.05,M-Pesa
S533,2024-01-23 05:00:00,ST33,P133,293,1,0.05,Cash
S534,2024-01-23 06:00:00,ST33,P835,885,4,0.05,Bank
S535,2024-01-23 07:00:00,ST43,P651,329,1,0.0,Bank
S536,2024-01-23 08:00:00,ST37,P121,789,4,0.1,M-Pesa
S537,2024-01-23 09:00:00,ST12,P606,85,3,0.0,Card
S538,2024-01-23 10:00:00,ST3,P452,606,9,0.1,Cash
S539,2024-01-23 11:00:00,ST1,P965,947,1,0.05,Cash
S540,2024-01-23 12:00:00,ST33,P129,589,8,0.0,Bank
S541,2024-01-23 13:00:00,ST40,P91,203,9,0.0,Cash
S542,2024-01-23 14:00:00,ST10,P604,72,7,0.15,Bank
S543,2024-01-23 15:00:00,ST43,P575,768,1,0.1,Bank
S544,2024-01-23 16:00:00,ST44,P29,981,4,0.15,Cash
S545,2024-01-23 17:00:00,ST29,P722,140,1,0.0,Bank
S546,2024-01-23 18:00:00,ST13,P524,439,4,0.0,Card
S547,2024-01-23 19:00:00,ST12,P333,980,3,0.05,Bank
S548,2024-01-23 20:00:00,ST31,P297,408,2,0.15,Card
S549,2024-01-23 21:00:00,ST46,P130,599,1,0.15,Card
S550,2024-01-23 22:00:00,ST2,P293,980,6,0.15,Card
S551,2024-01-23 23:00:00,ST50,P173,277,7,0.1,Cash
S552,2024-01-24 00:00:00,ST35,P720,251,6,0.0,Card
S553,2024-01-24 01:00:00,ST23,P944,399,9,0.15,Cash
S554,2024-01-24 02:00:00,ST17,P24,870,9,0.05,M-Pesa
S555,2024-01-24 03:00:00,ST26,P99,815,2,0.0,Card
S556,2024-01-24 04:00:00,ST8,P406,87,2,0.05,Bank
S557,2024-01-24 05:00:00,ST29,P356,782,9,0.0,M-Pesa
S558,2024-01-24 06:00:00,ST26,P139,549,1,0.05,M-Pesa
S559,2024-01-24 07:00:00,ST10,P503,748,5,0.15,Card
S560,2024-01-24 08:00:00,ST26,P826,92,1,0.15,Cash
S561,2024-01-24 09:00:00,ST34,P174,920,7,0.05,M-Pesa
S562,2024-01-24 10:00:00,ST41,P29,675,9,0.1,Card
S563,2024-01-24 11:00:00,ST7,P931,821,6,0.05,M-Pesa
S564,2024-01-24 12:00:00,ST4,P496,566,2,0.0,M-Pesa
S565,2024-01-24 13:00:00,ST50,P655,117,6,0.05,Card
S566,2024-01-24 14:00:00,ST45,P828,789,9,0.05,Bank
S567,2024-01-24 15:00:00,ST11,P351,172,3,0.0,Bank
S568,2024-01-24 16:00:00,ST29,P554,734,9,0.15,Bank
S569,2024-01-24 17:00:00,ST36,P299,385,8,0.0,M-Pesa
S570,2024-01-24 18:00:00,ST25,P720,202,7,0.05,Cash
S571,2024-01-24 19:00:00,ST21,P842,828,8,0.0,Cash
S572,2024-01-24 20:00:00,ST36,P945,718,6,0.05,M-Pesa
S573,2024-01-24 21:00:00,ST10,P192,211,3,0.15,M-Pesa
S574,2024-01-24 22:00:00,ST37,P672,263,7,0.05,Card
S575,2024-01-24 23:00:00,ST9,P64,959,4,0.05,Cash
S576,2024-01-25 00:00:00,ST24,P755,425,5,0.15,M-Pesa
S577,2024-01-25 01:00:00,ST35,P770,969,8,0.0,Bank
S578,2024-01-25 02:00:00,ST49,P664,492,7,0.1,Cash
S579,2024-01-25 03:00:00,ST35,P215,472,7,0.1,M-Pesa
S580,2024-01-25 04:00:00,ST48,P834,587,8,0.05,Card
S581,2024-01-25 05:00:00,ST36,P166,988,3,0.05,Card
S582,2024-01-25 06:00:00,ST18,P543,853,3,0.15,Cash
S583,2024-01-25 07:00:00,ST49,P883,984,2,0.0,Bank
S584,2024-01-25 08:00:00,ST39,P232,750,1,0.1,Cash
S585,2024-01-25 09:00:00,ST32,P794,961,6,0.1,M-Pesa
S586,2024-01-25 10:00:00,ST24,P541,683,6,0.15,Bank
S587,2024-01-25 11:00:00,ST23,P195,279,8,0.15,M-Pesa
S588,2024-01-25 12:00:00,ST32,P506,108,6,0.1,Bank
S589,2024-01-25 13:00:00,ST37,P334,145,6,0.0,Bank
S590,2024-01-25 14:00:00,ST12,P768,311,1,0.0,M-Pesa
S591,2024-01-25 15:00:00,ST49,P793,403,7,0.0,Cash
S592,2024-01-25 16:00:00,ST13,P304,361,7,0.05,Card
S593,2024-01-25 17:00:00,ST23,P833,185,9,0.0,Bank
S594,2024-01-25 18:00:00,ST25,P437,911,7,0.05,Bank
S595,2024-01-25 19:00:00,ST35,P323,844,8,0.05,Card
S596,2024-01-25 20:00:00,ST41,P502,972,4,0.15,Cash
S597,2024-01-25 21:00:00,ST30,P858,522,9,0.05,Card
S598,2024-01-25 22:00:00,ST17,P914,681,1,0.05,Cash
S599,2024-01-25 23:00:00,ST49,P393,479,8,0.15,Bank
S600,2024-01-26 00:00:00,ST20,P806,986,3,0.0,Bank
S601,2024-01-26 01:00:00,ST48,P599,586,1,0.0,M-Pesa
S602,2024-01-26 02:00:00,ST25,P149,903,2,0.1,Cash
S603,2024-01-26 03:00:00,ST22,P761,195,6,0.1,Card
S604,2024-01-26 04:00:00,ST13,P833,573,5,0.05,Cash
S605,2024-01-26 05:00:00,ST19,P405,136,3,0.1,Cash
S606,2024-01-26 06:00:00,ST49,P283,996,9,0.15,Cash
S607,2024-01-26 07:00:00,ST36,P362,158,8,0.1,Cash
S608,2024-01-26 08:00:00,ST12,P379,472,3,0.1,Card
S609,2024-01-26 09:00:00,ST41,P198,394,2,0.05,M-Pesa
S610,2024-01-26 10:00:00,ST19,P556,315,8,0.15,Bank
S611,2024-01-26 11:00:00,ST12,P356,783,5,0.1,Card
S612,2024-01-26 12:00:00,ST9,P540,635,9,0.0,Card
S613,2024-01-26 13:00:00,ST7,P429,543,1,0.15,Bank
S614,2024-01-26 14:00:00,ST28,P17,382,3,0.15,M-Pesa
S615,2024-01-26 15:00:00,ST14,P639,871,5,0.05,Card
S616,2024-01-26 16:00:00,ST31,P379,462,2,0.15,Bank
S617,2024-01-26 17:00:00,ST19,P680,663,3,0.15,M-Pesa
S618,2024-01-26 18:00:00,ST47,P506,986,4,0.15,M-Pesa
S619,2024-01-26 19:00:00,ST16,P756,698,4,0.15,Cash
S620,2024-01-26 20:00:00,ST5,P899,240,9,0.15,Card
S621,2024-01-26 21:00:00,ST35,P76,982,1,0.15,M-Pesa
S622,2024-01-26 22:00:00,ST12,P231,191,9,0.15,Card
S623,2024-01-26 23:00:00,ST25,P716,918,9,0.0,Bank
S624,2024-01-27 00:00:00,ST21,P962,122,6,0.15,Card
S625,2024-01-27 01:00:00,ST36,P248,889,1,0.05,M-Pesa
S626,2024-01-27 02:00:00,ST23,P302,216,6,0.0,Bank
S627,2024-01-27 03:00:00,ST16,P726,217,8,0.15,Bank
S628,2024-01-27 04:00:00,ST39,P215,615,5,0.1,Cash
S629,2024-01-27 05:00:00,ST45,P158,308,5,0.05,Bank
S630,2024-01-27 06:00:00,ST42,P69,488,1,0.0,M-Pesa
S631,2024-01-27 07:00:00,ST39,P393,160,1,0.05,Cash
S632,2024-01-27 08:00:00,ST14,P85,793,8,0.0,M-Pesa
S633,2024-01-27 09:00:00,ST31,P267,722,5,0.1,M-Pesa
S634,2024-01-27 10:00:00,ST5,P69,913,8,0.05,Cash
S635,2024-01-27 11:00:00,ST35,P611,888,2,0.05,Cash
S636,2024-01-27 12:00:00,ST23,P347,580,4,0.0,Card
S637,2024-01-27 13:00:00,ST29,P962,339,9,0.0,M-Pesa
S638,2024-01-27 14:00:00,ST43,P728,611,3,0.1,Card
S639,2024-01-27 15:00:00,ST11,P927,559,6,0.15,Bank
S640,2024-01-27 16:00:00,ST18,P673,224,7,0.0,Bank
S641,2024-01-27 17:00:00,ST47,P423,351,3,0.0,Card
S642,2024-01-27 18:00:00,ST12,P606,745,1,0.0,Cash
S643,2024-01-27 19:00:00,ST9,P174,234,2,0.1,Bank
S644,2024-01-27 20:00:00,ST10,P677,388,7,0.15,Cash
S645,2024-01-27 21:00:00,ST44,P115,559,7,0.15,Card
S646,2024-01-27 22:00:00,ST17,P220,868,1,0.1,Cash
S647,2024-01-27 23:00:00,ST38,P956,359,7,0.15,M-Pesa
S648,2024-01-28 00:00:00,ST7,P31,556,6,0.05,Bank
S649,2024-01-28 01:00:00,ST46,P523,395,6,0.1,Cash
S650,2024-01-28 02:00:00,ST13,P343,130,7,0.0,Cash
S651,2024-01-28 03:00:00,ST40,P377,423,7,0.15,M-Pesa
S652,2024-01-28 04:00:00,ST42,P130,205,1,0.05,Cash
S653,2024-01-28 05:00:00,ST9,P1000,836,5,0.1,Card
S654,2024-01-28 06:00:00,ST50,P617,844,8,0.1,Card
S655,2024-01-28 07:00:00,ST27,P539,481,8,0.0,Card
S656,2024-01-28 08:00:00,ST2,P739,549,3,0.0,Bank
S657,2024-01-28 09:00:00,ST5,P2,810,3,0.1,Cash
S658,2024-01-28 10:00:00,ST29,P871,196,7,0.05,Bank
S659,2024-01-28 11:00:00,ST37,P101,530,4,0.0,Bank
S660,2024-01-28 12:00:00,ST38,P533,484,6,0.1,Cash
S661,2024-01-28 13:00:00,ST19,P58,568,9,0.1,Cash
S662,2024-01-28 14:00:00,ST8,P389,718,2,0.0,Card
S663,2024-01-28 15:00:00,ST48,P692,732,2,0.15,Bank
S664,2024-01-28 16:00:00,ST45,P941,118,6,0.05,Bank
S665,2024-01-28 17:00:00,ST1,P341,655,3,0.15,Cash
S666,2024-01-28 18:00:00,ST22,P861,930,1,0.15,Bank
S667,2024-01-28 19:00:00,ST17,P20,924,2,0.05,M-Pesa
S668,2024-01-28 20:00:00,ST7,P255,937,7,0.05,Cash
S669,2024-01-28 21:00:00,ST25,P317,235,4,0.0,Card
S670,2024-01-28 22:00:00,ST45,P38,953,2,0.0,M-Pesa
S671,2024-01-28 23:00:00,ST4,P660,731,8,0.0,M-Pesa
S672,2024-01-29 00:00:00,ST36,P537,253,4,0.05,Card
S673,2024-01-29 01:00:00,ST6,P386,603,4,0.15,M-Pesa
S674,2024-01-29 02:00:00,ST31,P633,62,2,0.05,M-Pesa
S675,2024-01-29 03:00:00,ST19,P928,715,1,0.0,M-Pesa
S676,2024-01-29 04:00:00,ST44,P26,323,1,0.15,Bank
S677,2024-01-29 05:00:00,ST39,P454,347,3,0.0,M-Pesa
S678,2024-01-29 06:00:00,ST27,P681,100,6,0.15,M-Pesa
S679,2024-01-29 07:00:00,ST10,P323,549,7,0.0,Cash
S680,2024-01-29 08:00:00,ST26,P737,418,9,0.05,Card
S681,2024-01-29 09:00:00,ST19,P513,773,5,0.1,Bank
S682,2024-01-29 10:00:00,ST39,P819,705,9,0.1,Bank
S683,2024-01-29 11:00:00,ST3,P773,406,8,0.15,Card
S684,2024-01-29 12:00:00,ST45,P13,52,1,0.05,Bank
S685,2024-01-29 13:00:00,ST13,P915,303,3,0.0,Bank
S686,2024-01-29 14:00:00,ST50,P908,524,8,0.15,Bank
S687,2024-01-29 15:00:00,ST28,P560,896,9,0.15,Cash
S688,2024-01-29 16:00:00,ST20,P921,555,4,0.0,Cash
S689,2024-01-29 17:00:00,ST28,P825,305,6,0.0,Bank
S690,2024-01-29 18:00:00,ST8,P371,659,4,0.0,Card
S691,2024-01-29 19:00:00,ST41,P291,734,9,0.05,Card
S692,2024-01-29 20:00:00,ST39,P332,199,2,0.1,Cash
S693,2024-01-29 21:00:00,ST1,P606,537,6,0.15,Cash
S694,2024-01-29 22:00:00,ST3,P261,328,3,0.15,M-Pesa
S695,2024-01-29 23:00:00,ST13,P994,108,4,0.1,Cash
S696,2024-01-30 00:00:00,ST28,P790,495,2,0.15,Bank
S697,2024-01-30 01:00:00,ST49,P871,162,8,0.05,Cash
S698,2024-01-30 02:00:00,ST25,P205,885,8,0.0,M-Pesa
S699,2024-01-30 03:00:00,ST33,P697,804,1,0.1,M-Pesa
S700,2024-01-30 04:00:00,ST38,P687,871,6,0.05,Card
S701,2024-01-30 05:00:00,ST6,P950,618,1,0.0,Card
S702,2024-01-30 06:00:00,ST44,P387,538,6,0.1,Bank
S703,2024-01-30 07:00:00,ST45,P892,456,7,0.05,Cash
S704,2024-01-30 08:00:00,ST32,P821,416,2,0.1,M-Pesa
S705,2024-01-30 09:00:00,ST45,P468,109,9,0.1,M-Pesa
S706,2024-01-30 10:00:00,ST47,P415,378,8,0.05,Card
S707,2024-01-30 11:00:00,ST21,P69,777,9,0.15,Card
S708,2024-01-30 12:00:00,ST16,P472,518,4,0.05,Cash
S709,2024-01-30 13:00:00,ST21,P104,794,4,0.1,M-Pesa
S710,2024-01-30 14:00:00,ST11,P758,616,8,0.1,Card
S711,2024-01-30 15:00:00,ST37,P161,934,1,0.05,Cash
S712,2024-01-30 16:00:00,ST36,P200,769,8,0.0,Cash
S713,2024-01-30 17:00:00,ST35,P216,112,7,0.0,Cash
S714,2024-01-30 18:00:00,ST19,P946,233,7,0.0,Card
S715,2024-01-30 19:00:00,ST20,P212,360,9,0.0,Card
S716,2024-01-30 20:00:00,ST18,P508,842,7,0.05,Card
S717,2024-01-30 21:00:00,ST47,P16,587,2,0.15,Bank
S718,2024-01-30 22:00:00,ST41,P498,226,1,0.0,Bank
S719,2024-01-30 23:00:00,ST49,P884,624,1,0.1,Bank
S720,2024-01-31 00:00:00,ST14,P332,478,7,0.0,Card
S721,2024-01-31 01:00:00,ST15,P717,122,5,0.15,Card
S722,2024-01-31 02:00:00,ST31,P877,896,4,0.05,Bank
S723,2024-01-31 03:00:00,ST1,P551,216,5,0.15,M-Pesa
S724,2024-01-31 04:00:00,ST3,P601,274,6,0.15,M-Pesa
S725,2024-01-31 05:00:00,ST16,P942,626,6,0.15,M-Pesa
S726,2024-01-31 06:00:00,ST23,P256,630,1,0.0,M-Pesa
S727,2024-01-31 07:00:00,ST11,P992,58,2,0.0,Bank
S728,2024-01-31 08:00:00,ST12,P766,285,3,0.15,Cash
S729,2024-01-31 09:00:00,ST10,P728,759,4,0.05,Cash
S730,2024-01-31 10:00:00,ST32,P880,973,6,0.0,M-Pesa
S731,2024-01-31 11:00:00,ST16,P815,734,9,0.05,Card
S732,2024-01-31 12:00:00,ST8,P172,843,2,0.0,M-Pesa
S733,2024-01-31 13:00:00,ST38,P649,77,8,0.05,M-Pesa
S734,2024-01-31 14:00:00,ST12,P1000,857,9,0.0,Cash
S735,2024-01-31 15:00:00,ST24,P498,960,2,0.15,Card
S736,2024-01-31 16:00:00,ST28,P471,695,9,0.1,Cash
S737,2024-01-31 17:00:00,ST8,P384,76,7,0.1,Card
S738,2024-01-31 18:00:00,ST28,P690,599,9,0.05,Bank
S739,2024-01-31 19:00:00,ST36,P589,245,6,0.05,Cash
S740,2024-01-31 20:00:00,ST26,P700,252,2,0.15,Bank
S741,2024-01-31 21:00:00,ST8,P507,134,8,0.15,Bank
S742,2024-01-31 22:00:00,ST50,P992,881,9,0.05,M-Pesa
S743,2024-01-31 23:00:00,ST28,P527,79,8,0.1,Card
S744,2024-02-01 00:00:00,ST28,P804,515,2,0.15,Cash
S745,2024-02-01 01:00:00,ST37,P831,148,8,0.05,M-Pesa
S746,2024-02-01 02:00:00,ST41,P325,948,3,0.15,Cash
S747,2024-02-01 03:00:00,ST36,P214,239,3,0.15,Bank
S748,2024-02-01 04:00:00,ST27,P208,61,9,0.0,Cash
S749,2024-02-01 05:00:00,ST17,P169,652,9,0.15,Cash
S750,2024-02-01 06:00:00,ST9,P330,79,9,0.05,M-Pesa
S751,2024-02-01 07:00:00,ST33,P280,774,4,0.15,Card
S752,2024-02-01 08:00:00,ST20,P978,87,7,0.05,Cash
S753,2024-02-01 09:00:00,ST13,P305,902,8,0.0,Bank
S754,2024-02-01 10:00:00,ST28,P146,621,5,0.0,Bank
S755,2024-02-01 11:00:00,ST48,P775,343,1,0.1,M-Pesa
S756,2024-02-01 12:00:00,ST29,P516,409,9,0.0,Bank
S757,2024-02-01 13:00:00,ST13,P90,704,6,0.0,Cash
S758,2024-02-01 14:00:00,ST46,P453,963,3,0.05,Card
S759,2024-02-01 15:00:00,ST35,P60,229,3,0.1,Cash
S760,2024-02-01 16:00:00,ST6,P311,846,1,0.0,M-Pesa
S761,2024-02-01 17:00:00,ST18,P528,161,8,0.15,Bank
S762,2024-02-01 18:00:00,ST5,P227,791,2,0.1,Cash
S763,2024-02-01 19:00:00,ST47,P474,493,1,0.0,Cash
S764,2024-02-01 20:00:00,ST25,P978,70,7,0.1,Bank
S765,2024-02-01 21:00:00,ST2,P541,194,9,0.0,Card
S766,2024-02-01 22:00:00,ST10,P663,548,6,0.05,Card
S767,2024-02-01 23:00:00,ST30,P757,195,8,0.1,Card
S768,2024-02-02 00:00:00,ST50,P782,490,8,0.1,Bank
S769,2024-02-02 01:00:00,ST45,P79,936,9,0.0,Cash
S770,2024-02-02 02:00:00,ST5,P433,470,7,0.1,M-Pesa
S771,2024-02-02 03:00:00,ST33,P801,365,9,0.0,Cash
S772,2024-02-02 04:00:00,ST1,P153,215,9,0.15,Bank
S773,2024-02-02 05:00:00,ST18,P789,701,1,0.1,Bank
S774,2024-02-02 06:00:00,ST32,P401,252,6,0.1,Cash
S775,2024-02-02 07:00:00,ST47,P279,545,8,0.05,Bank
S776,2024-02-02 08:00:00,ST49,P57,805,9,0.05,Cash
S777,2024-02-02 09:00:00,ST11,P977,674,4,0.1,Cash
S778,2024-02-02 10:00:00,ST21,P186,517,2,0.05,Card
S779,2024-02-02 11:00:00,ST26,P398,762,9,0.1,Bank
S780,2024-02-02 12:00:00,ST25,P605,434,9,0.0,Bank
S781,2024-02-02 13:00:00,ST22,P788,363,8,0.1,Card
S782,2024-02-02 14:00:00,ST27,P158,820,3,0.1,Card
S783,2024-02-02 15:00:00,ST49,P787,304,5,0.15,Card
S784,2024-02-02 16:00:00,ST13,P693,966,2,0.05,M-Pesa
