delivery_id,supplier_id,product_id,qty_ordered,qty_delivered,delivery_date,delay_days
D577,SUP166,P96,340,365,2024-02-05,-2
D578,SUP282,P713,89,17,2024-08-26,9
D579,SUP106,P899,162,453,2024-01-01,5
D580,SUP215,P701,460,493,2024-02-19,9
D581,SUP362,P629,308,286,2024-11-11,-1
D582,SUP498,P371,183,0,2024-12-25,3
D583,SUP433,P992,78,5,2024-01-29,5
D584,SUP317,P109,286,36,2024-01-20,5
D585,SUP322,P818,269,257,2024-01-29,6
D586,SUP205,P566,269,57,2024-01-16,-1
D587,SUP140,P440,232,234,2024-12-01,-1
D588,SUP229,P373,237,420,2024-08-24,7
D589,SUP360,P642,395,431,2024-12-09,2
D590,SUP292,P220,109,470,2024-08-06,0
D591,SUP451,P197,133,299,2024-03-13,5
D592,SUP324,P526,449,299,2024-05-27,8
D593,SUP415,P45,457,496,2024-06-22,5
D594,SUP297,P714,254,282,2024-01-24,5
D595,SUP156,P812,209,474,2024-07-27,8
D596,SUP488,P928,476,36,2024-02-19,5
D597,SUP203,P486,121,343,2024-10-13,5
D598,SUP431,P687,111,346,2024-01-13,2
D599,SUP440,P860,341,119,2024-12-14,9
D600,SUP235,P257,293,94,2024-06-19,4
D601,SUP464,P252,316,157,2024-05-13,8
D602,SUP230,P190,318,87,2024-03-19,9
D603,SUP285,P643,415,64,2024-09-26,-2
D604,SUP15,P359,422,359,2024-09-21,-2
D605,SUP341,P281,78,479,2024-10-28,5
D606,SUP142,P542,487,142,2024-07-20,2
D607,SUP144,P376,462,279,2024-12-04,9
D608,SUP475,P612,234,116,2024-11-18,1
D609,SUP284,P998,211,10,2024-02-01,4
D610,SUP206,P570,452,362,2024-01-01,5
D611,SUP36,P670,385,485,2024-05-23,7
D612,SUP394,P783,219,111,2024-12-23,4
D613,SUP175,P223,80,49,2024-04-18,6
D614,SUP182,P683,418,29,2024-04-25,6
D615,SUP393,P473,423,17,2024-12-21,7
D616,SUP220,P637,204,110,2024-12-04,6
D617,SUP270,P791,428,160,2024-03-19,6
D618,SUP382,P238,356,361,2024-09-04,6
D619,SUP448,P218,226,130,2024-01-05,-2
D620,SUP83,P64,447,321,2024-11-20,8
D621,SUP57,P187,270,266,2024-01-11,2
D622,SUP77,P562,136,375,2024-01-27,7
D623,SUP379,P406,160,340,2024-10-21,-2
D624,SUP440,P144,151,278,2024-04-10,3
D625,SUP179,P248,379,497,2024-09-19,4
D626,SUP439,P337,267,183,2024-05-09,8
D627,SUP357,P667,496,64,2024-06-25,2
D628,SUP295,P145,136,51,2024-02-11,-1
D629,SUP308,P593,152,262,2024-05-30,6
D630,SUP319,P852,131,110,2024-01-21,5
D631,SUP317,P130,181,474,2024-04-22,-2
D632,SUP323,P119,490,336,2024-05-08,5
D633,SUP327,P420,161,162,2024-10-11,-2
D634,SUP28,P279,316,399,2024-11-02,9
D635,SUP14,P348,476,306,2024-06-11,8
D636,SUP246,P474,89,180,2024-10-17,2
D637,SUP165,P107,345,450,2024-02-06,7
D638,SUP112,P941,446,331,2024-05-25,4
D639,SUP180,P563,458,307,2024-12-18,3
D640,SUP22,P332,56,341,2024-05-13,-1
D641,SUP223,P337,156,211,2024-03-14,0
D642,SUP257,P937,55,224,2024-02-27,3
D643,SUP239,P476,90,198,2024-11-27,0
D644,SUP204,P395,273,182,2024-07-14,-2
D645,SUP472,P998,86,420,2024-04-22,-1
D646,SUP222,P493,462,262,2024-01-25,6
D647,SUP54,P907,420,150,2024-10-20,8
D648,SUP174,P975,266,128,2024-07-30,0
D649,SUP112,P410,123,247,2024-11-06,0
D650,SUP475,P413,68,232,2024-02-13,2
D651,SUP464,P410,373,267,2024-11-10,-2
D652,SUP85,P279,365,96,2024-03-12,8
D653,SUP248,P971,270,250,2024-08-20,-2
D654,SUP68,P900,386,270,2024-09-06,-2
D655,SUP127,P372,403,441,2024-02-17,1
D656,SUP194,P714,438,282,2024-08-14,6
D657,SUP469,P509,119,463,2024-01-26,2
D658,SUP135,P234,279,334,2024-05-17,5
D659,SUP101,P445,148,304,2024-11-26,8
D660,SUP71,P232,480,124,2024-03-22,0
D661,SUP66,P33,460,446,2024-07-14,7
D662,SUP204,P635,218,50,2024-04-18,1
D663,SUP385,P439,178,151,2024-03-09,2
D664,SUP131,P708,129,312,2024-11-21,9
D665,SUP1,P740,138,428,2024-05-17,-1
D666,SUP35,P8,89,363,2024-08-29,0
D667,SUP272,P470,309,49,2024-03-16,-2
D668,SUP499,P789,469,288,2024-07-05,4
D669,SUP136,P350,230,205,2024-01-24,3
D670,SUP149,P121,444,74,2024-12-01,8
D671,SUP499,P188,363,25,2024-03-13,-1
D672,SUP261,P862,323,371,2024-11-28,6
D673,SUP312,P656,168,459,2024-09-30,0
D674,SUP287,P686,291,225,2024-08-23,0
D675,SUP251,P578,328,120,2024-05-04,8
D676,SUP90,P23,413,376,2024-10-01,-2
D677,SUP257,P802,118,100,2024-05-28,7
D678,SUP215,P192,280,292,2024-11-08,4
D679,SUP397,P990,160,232,2024-10-31,-2
D680,SUP32,P832,130,474,2024-05-03,5
D681,SUP453,P412,225,79,2024-05-13,8
D682,SUP84,P645,474,486,2024-02-24,-1
D683,SUP307,P419,62,267,2024-01-02,0
D684,SUP92,P137,117,46,2024-09-18,6
D685,SUP391,P758,235,284,2024-07-27,8
D686,SUP380,P550,271,449,2024-09-10,9
D687,SUP58,P750,479,261,2024-08-30,7
D688,SUP461,P83,448,373,2024-01-30,5
D689,SUP288,P681,121,265,2024-11-06,3
D690,SUP494,P316,375,480,2024-01-11,4
D691,SUP18,P263,245,129,2024-01-25,-2
D692,SUP174,P190,267,81,2024-03-29,-2
D693,SUP365,P117,297,304,2024-12-30,8
D694,SUP8,P538,394,143,2024-05-15,8
D695,SUP221,P78,326,453,2024-11-18,-1
D696,SUP340,P480,334,462,2024-12-23,7
D697,SUP282,P807,489,397,2024-03-26,3
D698,SUP18,P158,133,190,2024-05-06,9
D699,SUP302,P586,219,258,2024-10-06,4
D700,SUP381,P514,133,424,2024-05-28,-1
D701,SUP130,P806,394,7,2024-05-23,0
D702,SUP491,P837,440,102,2024-06-22,-1
D703,SUP431,P966,182,429,2024-05-17,9
D704,SUP490,P284,312,36,2024-12-12,-1
D705,SUP49,P783,96,82,2024-09-29,-2
D706,SUP442,P541,205,366,2024-05-04,-2
D707,SUP344,P926,332,490,2024-07-19,5
D708,SUP235,P44,133,246,2024-09-22,9
D709,SUP264,P504,491,373,2024-07-21,9
D710,SUP278,P236,435,321,2024-07-25,8
D711,SUP98,P863,286,36,2024-09-29,7
D712,SUP480,P95,199,420,2024-07-21,-1
D713,SUP99,P35,67,258,2024-04-11,7
D714,SUP409,P922,377,491,2024-10-14,5
D715,SUP199,P888,444,443,2024-05-25,6
D716,SUP78,P585,72,97,2024-10-28,5
D717,SUP428,P693,336,97,2024-08-16,1
D718,SUP157,P496,432,382,2024-08-27,9
D719,SUP485,P181,198,107,2024-02-15,6
D720,SUP485,P7,203,292,2024-05-09,7
D721,SUP7,P781,492,367,2024-12-24,7
D722,SUP481,P596,98,235,2024-01-27,-2
D723,SUP384,P755,172,122,2024-12-28,0
D724,SUP465,P701,393,160,2024-12-13,0
D725,SUP211,P476,405,213,2024-04-30,3
D726,SUP281,P879,421,238,2024-09-01,3
D727,SUP8,P734,85,248,2024-01-28,4
D728,SUP460,P499,130,448,2024-02-25,7
D729,SUP387,P553,475,300,2024-02-18,7
D730,SUP287,P219,491,431,2024-11-20,4
D731,SUP236,P506,161,63,2024-12-15,6
D732,SUP456,P945,288,59,2024-04-16,9
D733,SUP68,P222,403,146,2024-03-31,7
D734,SUP288,P681,447,442,2024-06-03,3
D735,SUP135,P152,460,297,2024-03-29,-1
D736,SUP142,P286,360,356,2024-09-24,2
D737,SUP418,P385,226,14,2024-01-04,8
D738,SUP197,P280,166,306,2024-06-28,9
D739,SUP12,P788,458,337,2024-11-08,-2
D740,SUP37,P950,249,380,2024-09-03,0
D741,SUP283,P768,121,207,2024-02-03,1
D742,SUP85,P648,223,290,2024-11-01,8
D743,SUP377,P209,150,315,2024-10-06,2
D744,SUP77,P95,347,102,2024-09-29,5
D745,SUP89,P708,430,266,2024-02-01,1
D746,SUP34,P866,131,390,2024-02-23,5
D747,SUP298,P545,497,157,2024-11-11,5
D748,SUP320,P733,82,45,2024-02-24,7
D749,SUP236,P116,499,260,2024-12-29,4
D750,SUP48,P60,88,65,2024-05-09,6
D751,SUP17,P83,439,300,2024-05-02,8
D752,SUP149,P334,440,0,2024-05-23,6
D753,SUP271,P857,352,382,2024-12-30,8
D754,SUP26,P385,155,402,2024-07-01,4
D755,SUP417,P767,479,54,2024-03-31,8
D756,SUP99,P891,116,112,2024-03-08,3
D757,SUP346,P918,358,174,2024-06-04,0
D758,SUP140,P750,468,150,2024-03-20,-2
D759,SUP22,P900,154,165,2024-10-05,-1
D760,SUP458,P948,368,271,2024-02-16,8
D761,SUP457,P611,472,13,2024-12-30,2
D762,SUP228,P690,423,451,2024-09-22,6
D763,SUP354,P244,191,249,2024-09-09,6
D764,SUP213,P119,325,261,2024-07-07,4
D765,SUP353,P103,451,259,2024-12-03,3
D766,SUP74,P737,397,324,2024-08-14,7
D767,SUP429,P272,172,290,2024-06-29,7
D768,SUP391,P442,160,153,2024-07-14,9
D769,SUP251,P237,343,392,2024-03-25,4
D770,SUP191,P547,215,432,2024-09-06,8
D771,SUP28,P716,147,246,2024-11-10,3
D772,SUP466,P356,200,196,2024-12-11,2
D773,SUP463,P371,238,152,2024-01-16,3
D774,SUP296,P302,235,300,2024-06-12,-2
D775,SUP94,P950,337,81,2024-01-19,2
D776,SUP473,P71,128,357,2024-10-03,-2
D777,SUP445,P644,421,157,2024-08-14,2
D778,SUP306,P76,270,59,2024-10-21,-1
D779,SUP370,P839,444,287,2024-02-06,8
D780,SUP365,P174,161,98,2024-07-03,7
D781,SUP94,P847,257,83,2024-10-03,2
D782,SUP464,P838,429,286,2024-09-13,7
D783,SUP266,P913,93,467,2024-10-17,1
D784,SUP281,P465,279,90,2024-08-27,1
D785,SUP396,P236,344,433,2024-04-06,3
D786,SUP488,P260,93,60,2024-06-29,7
D787,SUP375,P903,420,144,2024-05-16,5
D788,SUP1,P868,118,178,2024-04-04,3
D789,SUP73,P327,422,142,2024-03-26,-2
D790,SUP212,P678,53,253,2024-04-28,8
D791,SUP294,P36,415,139,2024-02-26,6
D792,SUP82,P362,173,10,2024-05-13,1
D793,SUP221,P440,268,361,2024-02-17,4
D794,SUP165,P993,312,71,2024-11-10,-2
D795,SUP443,P23,246,66,2024-12-12,9
D796,SUP369,P220,404,224,2024-03-27,6
D797,SUP396,P28,101,115,2024-04-03,0
D798,SUP421,P545,211,24,2024-07-13,0
D799,SUP96,P726,333,293,2024-12-05,7
D800,SUP12,P551,54,360,2024-04-24,5
D801,SUP56,P534,192,464,2024-09-06,-1
D802,SUP357,P189,466,95,2024-04-15,6
D803,SUP423,P452,97,176,2024-03-19,0
D804,SUP204,P856,77,21,2024-06-26,-1
D805,SUP440,P699,389,234,2024-11-30,2
D806,SUP481,P504,77,194,2024-07-15,6
D807,SUP312,P208,422,407,2024-02-10,9
D808,SUP107,P242,128,211,2024-03-24,6
D809,SUP416,P622,262,445,2024-10-04,5
D810,SUP33,P61,425,142,2024-12-13,5
D811,SUP408,P653,468,300,2024-09-05,4
D812,SUP159,P719,369,364,2024-03-31,0
D813,SUP190,P225,154,40,2024-09-02,0
D814,SUP495,P478,76,389,2024-07-24,2
D815,SUP478,P952,478,305,2024-05-17,6
D816,SUP474,P727,59,368,2024-05-26,-2
D817,SUP2,P874,319,297,2024-03-31,0
D818,SUP52,P955,224,193,2024-03-28,6
D819,SUP81,P818,126,125,2024-08-20,4
D820,SUP129,P197,230,96,2024-02-12,-1
D821,SUP308,P167,371,77,2024-11-16,-1
D822,SUP351,P482,483,443,2024-10-09,-2
D823,SUP380,P169,348,135,2024-05-15,7
D824,SUP93,P377,474,81,2024-12-02,0
D825,SUP459,P197,346,392,2024-01-28,1
D826,SUP493,P571,352,238,2024-02-13,-2
D827,SUP132,P701,94,376,2024-04-16,-2
D828,SUP356,P178,142,184,2024-07-11,0
D829,SUP8,P748,114,457,2024-12-29,2
D830,SUP356,P183,66,26,2024-09-20,5
D831,SUP431,P388,221,101,2024-05-07,2
D832,SUP149,P784,106,167,2024-01-02,9
D833,SUP331,P203,294,201,2024-05-25,4
D834,SUP396,P499,260,210,2024-05-04,6
D835,SUP218,P155,338,490,2024-07-07,-2
D836,SUP347,P919,112,411,2024-10-24,2
D837,SUP290,P631,300,460,2024-01-04,-1
D838,SUP202,P481,230,216,2024-11-15,-2
D839,SUP250,P599,459,408,2024-06-15,4
D840,SUP457,P525,393,381,2024-07-25,4
D841,SUP359,P634,376,393,2024-03-30,-2
D842,SUP333,P837,476,158,2024-09-22,7
D843,SUP204,P480,230,366,2024-08-16,4
D844,SUP81,P567,139,388,2024-12-29,3
D845,SUP68,P488,257,333,2024-08-06,3
D846,SUP64,P714,63,334,2024-06-03,9
D847,SUP103,P207,484,411,2024-03-28,-2
D848,SUP28,P79,430,72,2024-04-24,8
D849,SUP297,P828,470,489,2024-04-04,7
D850,SUP84,P215,253,71,2024-01-10,4
D851,SUP455,P429,350,363,2024-07-23,-2
D852,SUP72,P314,428,140,2024-07-29,7
D853,SUP483,P320,444,70,2024-12-29,7
D854,SUP477,P162,370,195,2024-10-19,9
D855,SUP303,P644,468,404,2024-01-03,9
D856,SUP271,P77,465,144,2024-09-27,2
D857,SUP351,P477,227,52,2024-07-08,-2
D858,SUP204,P329,82,1,2024-05-16,9
D859,SUP149,P69,374,160,2024-03-07,-2
D860,SUP48,P908,338,490,2024-01-04,9
D861,SUP464,P738,371,417,2024-01-29,5
D862,SUP167,P692,338,490,2024-06-05,9
D863,SUP288,P776,299,391,2024-01-31,2
D864,SUP6,P468,457,236,2024-01-22,8
D865,SUP344,P784,281,485,2024-04-13,8
D866,SUP352,P472,190,475,2024-12-03,2
D867,SUP402,P148,312,254,2024-06-20,8
D868,SUP184,P840,84,456,2024-05-03,0
D869,SUP364,P285,324,305,2024-01-22,8
D870,SUP458,P787,147,128,2024-12-26,8
D871,SUP221,P948,211,116,2024-05-07,-1
D872,SUP9,P938,459,93,2024-12-11,7
D873,SUP397,P217,102,300,2024-08-04,1
D874,SUP243,P549,231,31,2024-06-08,-2
D875,SUP27,P579,267,61,2024-01-09,4
D876,SUP101,P127,148,350,2024-04-11,5
D877,SUP136,P659,456,323,2024-07-10,-1
D878,SUP181,P564,240,163,2024-07-20,-2
D879,SUP66,P575,268,142,2024-12-20,4
D880,SUP234,P354,315,375,2024-06-24,3
D881,SUP4,P391,341,113,2024-11-04,2
D882,SUP458,P567,152,77,2024-06-08,3
D883,SUP270,P9,466,432,2024-12-26,3
D884,SUP25,P520,492,17,2024-06-17,6
D885,SUP169,P211,370,138,2024-11-18,1
D886,SUP462,P101,176,460,2024-09-09,-2
D887,SUP202,P456,210,335,2024-04-03,9
D888,SUP200,P47,424,142,2024-08-20,1
D889,SUP134,P280,120,202,2024-08-23,8
D890,SUP261,P322,238,394,2024-06-11,5
D891,SUP405,P29,449,248,2024-11-09,9
D892,SUP177,P396,271,474,2024-08-09,7
D893,SUP407,P49,259,438,2024-05-08,1
D894,SUP37,P624,241,442,2024-01-09,2
D895,SUP83,P709,237,323,2024-10-31,0
D896,SUP309,P321,164,473,2024-11-19,3
D897,SUP177,P77,63,62,2024-07-30,6
D898,SUP212,P103,479,379,2024-03-28,9
D899,SUP127,P8,470,184,2024-12-29,8
D900,SUP138,P635,260,153,2024-11-28,9
D901,SUP210,P822,439,398,2024-05-26,9
D902,SUP404,P787,118,361,2024-03-21,2
D903,SUP432,P750,316,332,2024-10-02,-1
D904,SUP267,P924,248,341,2024-09-27,0
D905,SUP79,P522,187,367,2024-09-04,0
D906,SUP96,P689,195,103,2024-12-18,1
D907,SUP139,P818,409,84,2024-05-28,0
D908,SUP244,P866,256,138,2024-02-23,-2
D909,SUP221,P586,172,185,2024-05-05,6
D910,SUP488,P530,252,321,2024-08-19,9
D911,SUP295,P10,131,458,2024-01-01,8
D912,SUP385,P981,270,124,2024-02-01,4
D913,SUP64,P578,436,345,2024-01-14,1
D914,SUP47,P9,79,424,2024-10-10,6
D915,SUP347,P639,356,116,2024-11-03,8
D916,SUP483,P752,446,142,2024-06-03,-1
D917,SUP136,P550,139,243,2024-09-27,9
D918,SUP76,P647,452,253,2024-07-07,6
D919,SUP126,P771,316,460,2024-09-01,6
D920,SUP348,P666,118,462,2024-04-23,-1
D921,SUP304,P391,74,439,2024-09-10,4
D922,SUP467,P116,142,497,2024-05-08,1
D923,SUP477,P40,327,374,2024-08-21,2
D924,SUP106,P601,222,50,2024-05-11,2
D925,SUP362,P357,266,126,2024-01-27,6
D926,SUP466,P611,465,229,2024-06-07,3
D927,SUP382,P686,212,177,2024-02-20,-2
D928,SUP226,P795,362,146,2024-04-16,2
D929,SUP115,P998,229,427,2024-07-09,-2
D930,SUP403,P739,104,491,2024-03-28,4
D931,SUP88,P118,241,74,2024-06-06,0
D932,SUP226,P71,139,331,2024-12-24,-1
D933,SUP480,P678,180,86,2024-06-30,4
D934,SUP322,P660,85,0,2024-09-07,6
D935,SUP64,P727,109,349,2024-11-10,2
D936,SUP352,P882,169,38,2024-04-15,1
D937,SUP328,P477,464,406,2024-03-06,7
D938,SUP109,P949,312,472,2024-12-27,2
D939,SUP381,P438,133,367,2024-02-28,4
D940,SUP446,P854,287,299,2024-06-10,1
D941,SUP437,P149,412,20,2024-03-21,6
D942,SUP201,P234,132,411,2024-06-16,3
D943,SUP407,P69,350,394,2024-07-04,0
D944,SUP375,P168,89,151,2024-03-24,9
D945,SUP285,P437,374,139,2024-06-05,-1
D946,SUP71,P431,423,187,2024-11-21,1
D947,SUP389,P240,337,66,2024-09-12,6
D948,SUP296,P747,291,160,2024-07-16,-1
D949,SUP160,P566,479,76,2024-10-31,0
D950,SUP360,P970,450,449,2024-09-18,0
D951,SUP259,P33,285,244,2024-12-31,2
D952,SUP10,P705,488,297,2024-01-07,2
D953,SUP446,P497,185,299,2024-04-11,7
D954,SUP168,P868,148,312,2024-03-10,8
D955,SUP117,P848,183,143,2024-12-19,4
D956,SUP349,P211,112,83,2024-01-22,-2
D957,SUP429,P69,93,223,2024-08-27,-1
D958,SUP83,P663,245,214,2024-07-27,2
D959,SUP345,P54,301,189,2024-10-24,2
D960,SUP468,P771,339,393,2024-03-24,4
D961,SUP239,P942,50,190,2024-02-01,9
D962,SUP486,P818,141,278,2024-10-14,4
D963,SUP174,P274,164,464,2024-09-18,0
D964,SUP330,P771,268,433,2024-05-13,1
D965,SUP179,P362,262,71,2024-04-17,-1
D966,SUP139,P115,266,3,2024-06-05,9
D967,SUP206,P259,265,327,2024-12-12,8
D968,SUP179,P654,77,375,2024-11-28,-1
D969,SUP479,P136,243,150,2024-06-13,0
D970,SUP389,P800,376,33,2024-06-13,8
D971,SUP107,P862,380,309,2024-12-27,4
D972,SUP412,P19,143,480,2024-04-24,3
D973,SUP467,P774,157,269,2024-08-21,-2
D974,SUP33,P841,260,468,2024-12-14,6
D975,SUP130,P560,311,3,2024-12-11,-2
D976,SUP118,P222,237,473,2024-04-13,4
D977,SUP93,P184,218,337,2024-04-05,5
D978,SUP82,P326,129,45,2024-06-18,3
D979,SUP110,P317,132,36,2024-02-29,9
D980,SUP10,P176,459,192,2024-03-28,-2
D981,SUP184,P31,192,189,2024-05-10,-1
D982,SUP230,P170,83,66,2024-01-13,4
D983,SUP399,P213,63,90,2024-05-18,2
D984,SUP214,P552,291,314,2024-11-08,6
D985,SUP27,P439,151,79,2024-07-15,5
D986,SUP411,P335,389,54,2024-08-13,1
D987,SUP470,P747,165,419,2024-04-28,2
D988,SUP149,P277,317,22,2024-10-14,7
D989,SUP415,P299,86,31,2024-09-25,0
D990,SUP189,P462,275,205,2024-09-29,-1
D991,SUP128,P314,465,431,2024-03-06,9
D992,SUP482,P166,186,122,2024-07-31,9
D993,SUP454,P128,171,38,2024-11-21,9
D994,SUP269,P972,86,394,2024-12-15,2
D995,SUP424,P637,177,316,2024-09-07,1
D996,SUP15,P527,442,130,2024-12-30,4
D997,SUP219,P701,452,142,2024-09-21,7
D998,SUP380,P37,408,377,2024-03-16,7
D999,SUP443,P779,113,7,2024-03-11,-2
D1000,SUP223,P94,313,252,2024-03-28,3
D1001,SUP368,P889,189,89,2024-10-03,6
D1002,SUP426,P630,342,339,2024-03-06,3
D1003,SUP151,P99,65,428,2024-03-11,6
D1004,SUP320,P163,154,49,2024-09-14,-1
D1005,SUP366,P682,436,65,2024-11-07,8
D1006,SUP99,P42,185,288,2024-01-12,5
D1007,SUP310,P52,444,176,2024-09-07,7
D1008,SUP8,P613,131,400,2024-11-07,6
D1009,SUP97,P540,123,296,2024-04-08,0
D1010,SUP156,P233,448,18,2024-06-27,3
D1011,SUP71,P394,72,230,2024-07-16,2
D1012,SUP484,P203,283,459,2024-11-22,3
D1013,SUP491,P2,61,10,2024-09-23,9
D1014,SUP397,P386,269,59,2024-09-03,8
D1015,SUP170,P494,296,20,2024-06-10,6
D1016,SUP159,P81,292,427,2024-12-06,0
D1017,SUP13,P703,180,346,2024-05-26,5
D1018,SUP291,P488,366,150,2024-05-14,9
D1019,SUP120,P625,498,78,2024-12-28,4
D1020,SUP306,P461,84,486,2024-11-14,7
D1021,SUP327,P934,178,85,2024-09-09,8
D1022,SUP406,P322,405,12,2024-07-02,6
D1023,SUP424,P185,271,173,2024-04-12,1
D1024,SUP436,P52,427,308,2024-10-27,8
D1025,SUP482,P986,166,184,2024-07-06,0
D1026,SUP137,P411,251,182,2024-06-09,8
D1027,SUP416,P757,160,10,2024-01-28,6
D1028,SUP483,P626,304,80,2024-04-12,0
D1029,SUP3,P821,282,142,2024-04-25,0
D1030,SUP192,P935,319,167,2024-08-11,-2
D1031,SUP21,P421,290,97,2024-02-26,8
D1032,SUP382,P225,265,142,2024-11-03,1
D1033,SUP249,P953,389,238,2024-09-16,4
D1034,SUP77,P978,133,268,2024-08-14,5
D1035,SUP353,P29,338,412,2024-05-24,-1
D1036,SUP420,P580,169,164,2024-10-17,7
D1037,SUP266,P368,422,366,2024-02-11,4
D1038,SUP228,P478,228,450,2024-08-16,6
D1039,SUP402,P422,374,244,2024-07-06,1
D1040,SUP223,P593,136,442,2024-03-04,6
D1041,SUP237,P121,65,47,2024-05-24,7
D1042,SUP488,P432,346,441,2024-12-19,1
D1043,SUP257,P505,415,41,2024-08-28,7
D1044,SUP415,P744,140,247,2024-07-18,7
D1045,SUP410,P121,378,9,2024-03-05,-2
D1046,SUP464,P781,63,399,2024-05-07,8
D1047,SUP38,P724,78,432,2024-02-21,3
D1048,SUP183,P185,191,103,2024-08-19,1
D1049,SUP76,P740,400,348,2024-08-29,2
D1050,SUP496,P773,184,81,2024-07-12,9
D1051,SUP427,P795,477,99,2024-08-31,5
D1052,SUP43,P471,314,437,2024-07-18,-1
D1053,SUP51,P267,494,247,2024-03-26,9
D1054,SUP93,P547,383,245,2024-07-02,9
D1055,SUP444,P466,493,98,2024-10-09,6
D1056,SUP314,P364,388,189,2024-01-18,9
D1057,SUP60,P309,102,371,2024-11-14,0
D1058,SUP204,P506,379,449,2024-03-20,0
D1059,SUP5,P451,96,472,2024-09-13,3
D1060,SUP42,P287,449,88,2024-08-11,2
D1061,SUP258,P875,96,91,2024-12-07,9
D1062,SUP444,P399,305,118,2024-01-27,3
D1063,SUP396,P227,470,249,2024-12-23,2
D1064,SUP398,P743,328,356,2024-06-20,5
D1065,SUP47,P262,208,170,2024-03-23,6
D1066,SUP54,P221,363,302,2024-02-02,-1
D1067,SUP478,P859,496,274,2024-05-04,6
D1068,SUP35,P988,435,144,2024-06-30,7
D1069,SUP47,P899,391,85,2024-06-01,9
D1070,SUP380,P151,430,243,2024-01-06,5
D1071,SUP17,P858,309,465,2024-09-11,9
D1072,SUP387,P27,146,409,2024-09-08,-2
D1073,SUP73,P634,199,334,2024-04-02,5
D1074,SUP444,P646,234,444,2024-02-29,4
D1075,SUP455,P673,80,412,2024-01-15,-2
D1076,SUP320,P846,253,189,2024-10-20,0
D1077,SUP340,P884,146,326,2024-06-07,3
D1078,SUP445,P515,359,337,2024-04-23,-2
D1079,SUP332,P915,173,113,2024-07-11,2
D1080,SUP7,P616,453,202,2024-11-26,3
D1081,SUP477,P403,218,375,2024-05-23,-1
D1082,SUP374,P411,58,135,2024-07-01,4
D1083,SUP318,P946,225,247,2024-10-01,4
D1084,SUP413,P933,328,51,2024-12-10,8
D1085,SUP122,P442,466,122,2024-02-19,3
D1086,SUP381,P499,338,316,2024-02-03,3
D1087,SUP18,P938,496,102,2024-07-10,3
D1088,SUP258,P816,358,423,2024-04-12,6
D1089,SUP176,P819,420,408,2024-05-31,8
D1090,SUP11,P616,326,333,2024-10-14,9
D1091,SUP282,P361,369,97,2024-04-30,9
D1092,SUP126,P962,337,9,2024-05-20,6
D1093,SUP475,P429,241,79,2024-03-27,-1
D1094,SUP147,P270,474,254,2024-09-24,6
D1095,SUP443,P177,95,307,2024-03-02,-1
D1096,SUP230,P56,299,284,2024-01-24,0
D1097,SUP84,P924,455,185,2024-10-06,9
D1098,SUP344,P826,323,434,2024-08-09,6
D1099,SUP487,P138,149,69,2024-07-27,0
D1100,SUP397,P767,424,229,2024-01-15,1
D1101,SUP6,P166,202,135,2024-06-26,2
D1102,SUP40,P156,257,21,2024-03-28,-2
D1103,SUP165,P525,395,427,2024-12-17,-1
D1104,SUP121,P505,126,377,2024-07-13,8
D1105,SUP65,P476,145,368,2024-06-21,3
D1106,SUP308,P237,372,36,2024-01-20,-1
D1107,SUP258,P255,168,190,2024-10-03,8
D1108,SUP230,P913,291,107,2024-09-04,-1
D1109,SUP41,P895,278,470,2024-04-09,1
D1110,SUP318,P709,68,386,2024-12-29,4
D1111,SUP30,P687,127,172,2024-03-25,-2
D1112,SUP88,P453,70,89,2024-03-23,9
D1113,SUP233,P275,273,360,2024-12-22,8
D1114,SUP294,P226,99,162,2024-09-14,3
D1115,SUP219,P745,201,252,2024-10-15,-1
D1116,SUP286,P619,110,489,2024-09-22,3
D1117,SUP126,P935,385,491,2024-10-14,1
D1118,SUP137,P383,406,37,2024-12-15,4
D1119,SUP101,P192,121,449,2024-09-12,6
D1120,SUP272,P351,365,339,2024-09-26,-2
D1121,SUP419,P409,398,123,2024-01-05,9
D1122,SUP348,P819,484,465,2024-10-18,7
D1123,SUP332,P193,483,40,2024-11-28,3
D1124,SUP332,P626,106,333,2024-11-09,0
D1125,SUP51,P214,246,475,2024-05-20,4
D1126,SUP9,P422,447,477,2024-12-14,3
D1127,SUP413,P240,73,235,2024-12-09,-1
D1128,SUP371,P605,304,15,2024-05-25,2
D1129,SUP179,P962,315,305,2024-04-12,4
D1130,SUP213,P105,246,419,2024-06-24,9
D1131,SUP145,P362,94,46,2024-03-18,1
D1132,SUP161,P734,231,378,2024-01-03,1
D1133,SUP290,P401,285,188,2024-03-10,8
D1134,SUP90,P164,163,337,2024-04-18,9
D1135,SUP402,P692,316,198,2024-05-06,7
D1136,SUP354,P782,274,266,2024-09-29,-1
D1137,SUP102,P785,142,398,2024-02-20,5
D1138,SUP89,P540,147,173,2024-02-26,0
D1139,SUP436,P117,371,203,2024-02-12,5
D1140,SUP435,P902,286,243,2024-02-11,5
D1141,SUP226,P393,474,123,2024-01-29,-2
D1142,SUP124,P139,360,252,2024-03-26,5
D1143,SUP50,P840,97,190,2024-12-26,-1
D1144,SUP48,P47,353,472,2024-08-13,7
D1145,SUP301,P436,218,321,2024-07-01,3
D1146,SUP79,P758,107,394,2024-07-16,9
D1147,SUP194,P791,472,103,2024-06-19,-2
