product_id,store_id,date,opening_stock,stock_received,stock_sold,closing_stock
P517,ST8,2024-05-03,391,295,124,562
P740,ST15,2024-11-21,310,247,172,385
P192,ST48,2024-06-30,379,155,79,455
P646,ST3,2024-04-09,192,224,238,178
P588,ST20,2024-11-13,481,21,105,397
P814,ST34,2024-06-26,83,228,98,213
P919,ST47,2024-06-14,94,162,77,179
P622,ST46,2024-01-10,462,283,185,560
P166,ST41,2024-06-11,14,66,121,-41
P901,ST4,2024-02-15,178,85,157,106
P61,ST23,2024-10-06,33,37,201,-131
P642,ST8,2024-04-07,68,180,190,58
P3,ST10,2024-04-24,245,102,153,194
P647,ST49,2024-11-24,213,86,294,5
P346,ST38,2024-12-19,11,5,29,-13
P460,ST5,2024-07-25,172,141,140,173
P434,ST10,2024-03-31,158,35,102,91
P956,ST26,2024-12-12,309,76,64,321
P961,ST49,2024-05-06,220,43,230,33
P705,ST16,2024-08-24,149,237,129,257
P353,ST23,2024-01-27,239,44,22,261
P62,ST17,2024-01-26,71,111,289,-107
P310,ST28,2024-06-20,191,261,104,348
P245,ST18,2024-05-24,315,109,41,383
P999,ST41,2024-06-02,228,210,169,269
P508,ST11,2024-12-23,283,226,201,308
P53,ST34,2024-11-07,404,46,21,429
P521,ST46,2024-08-09,458,21,249,230
P641,ST15,2024-03-22,330,66,34,362
P399,ST1,2024-08-07,470,240,222,488
P857,ST33,2024-08-19,233,204,43,394
P108,ST9,2024-05-23,332,103,186,249
P804,ST44,2024-09-14,42,12,90,-36
P394,ST17,2024-11-24,410,76,288,198
P375,ST15,2024-07-09,278,11,15,274
P562,ST4,2024-11-15,242,4,126,120
P415,ST37,2024-03-05,96,204,260,40
P499,ST46,2024-06-03,372,126,215,283
P724,ST6,2024-09-02,89,252,111,230
P69,ST6,2024-05-16,234,14,218,30
P476,ST19,2024-12-12,419,65,269,215
P98,ST23,2024-06-15,96,293,69,320
P615,ST30,2024-06-11,372,207,122,457
P870,ST1,2024-06-09,293,224,114,403
P16,ST9,2024-11-29,271,97,90,278
P79,ST22,2024-01-01,73,54,236,-109
P745,ST1,2024-06-26,426,216,219,423
P743,ST36,2024-11-22,251,217,146,322
P298,ST25,2024-12-24,367,239,61,545
P410,ST16,2024-08-31,40,103,137,6
P670,ST26,2024-06-28,299,269,55,513
P258,ST28,2024-10-16,435,142,266,311
P963,ST5,2024-08-25,272,162,235,199
P211,ST48,2024-04-26,307,158,93,372
P184,ST22,2024-12-13,298,200,205,293
P920,ST14,2024-01-07,278,262,79,461
P195,ST9,2024-06-22,0,293,143,150
P40,ST14,2024-04-25,92,214,187,119
P703,ST16,2024-09-11,280,13,50,243
P453,ST30,2024-03-19,5,280,127,158
P315,ST32,2024-01-24,457,116,226,347
P992,ST6,2024-03-31,487,261,291,457
P61,ST17,2024-02-08,309,19,264,64
P692,ST1,2024-07-13,333,80,287,126
P479,ST18,2024-11-25,406,95,237,264
P844,ST11,2024-07-22,274,186,43,417
P747,ST11,2024-06-17,439,133,146,426
P36,ST28,2024-06-05,436,166,42,560
P228,ST12,2024-07-18,414,137,94,457
P543,ST34,2024-09-29,486,136,140,482
P737,ST16,2024-09-27,102,228,237,93
P123,ST10,2024-01-04,293,161,137,317
P263,ST46,2024-05-28,402,204,175,431
P123,ST39,2024-03-11,106,74,147,33
P218,ST8,2024-02-15,384,214,115,483
P346,ST26,2024-07-30,229,188,261,156
P276,ST42,2024-05-14,204,206,199,211
P98,ST42,2024-04-19,376,116,63,429
P929,ST42,2024-07-16,177,266,28,415
P467,ST14,2024-04-09,97,12,8,101
P913,ST9,2024-02-21,57,70,220,-93
P485,ST49,2024-01-03,336,94,22,408
P6,ST19,2024-04-18,415,240,235,420
P123,ST34,2024-06-07,176,21,142,55
P86,ST47,2024-12-09,97,37,241,-107
P742,ST38,2024-03-03,224,141,57,308
P503,ST29,2024-05-31,235,261,145,351
P81,ST29,2024-06-24,91,237,145,183
P916,ST28,2024-04-09,427,30,6,451
P362,ST48,2024-10-17,250,50,129,171
P426,ST49,2024-01-25,412,19,209,222
P703,ST24,2024-07-02,356,134,233,257
P767,ST28,2024-12-24,215,241,19,437
P41,ST42,2024-09-03,431,116,56,491
P730,ST44,2024-01-21,335,154,140,349
P348,ST12,2024-05-22,204,12,116,100
P114,ST19,2024-08-13,25,4,23,6
P877,ST6,2024-05-10,134,64,114,84
P200,ST2,2024-01-10,43,144,271,-84
P135,ST50,2024-06-26,141,164,34,271
P199,ST39,2024-07-25,51,145,237,-41
P157,ST31,2024-05-05,159,258,264,153
P323,ST37,2024-12-01,360,244,13,591
P912,ST29,2024-01-13,202,127,75,254
P511,ST40,2024-02-13,415,221,22,614
P845,ST12,2024-08-23,74,223,176,121
P306,ST33,2024-06-23,339,77,0,416
P850,ST47,2024-09-06,184,16,207,-7
P44,ST45,2024-02-24,51,82,49,84
P717,ST25,2024-06-09,417,174,57,534
P799,ST42,2024-09-28,238,67,202,103
P323,ST18,2024-02-17,113,141,284,-30
P222,ST30,2024-10-17,188,66,1,253
P259,ST18,2024-02-20,61,223,143,141
P602,ST7,2024-11-29,245,138,79,304
P450,ST15,2024-04-14,213,257,154,316
P615,ST30,2024-12-12,470,272,224,518
P994,ST5,2024-08-29,476,169,153,492
P358,ST5,2024-12-28,331,124,74,381
P717,ST33,2024-12-15,358,278,262,374
P843,ST6,2024-10-17,158,32,165,25
P869,ST48,2024-12-16,412,213,293,332
P263,ST40,2024-01-12,286,77,152,211
P27,ST4,2024-04-13,11,105,179,-63
P7,ST13,2024-02-04,290,19,261,48
P264,ST42,2024-08-13,489,110,103,496
P356,ST26,2024-06-15,312,180,284,208
P554,ST49,2024-05-07,168,144,194,118
P221,ST20,2024-12-17,26,135,35,126
P853,ST32,2024-07-22,398,262,261,399
P154,ST32,2024-10-10,477,240,240,477
P573,ST50,2024-07-29,326,164,78,412
P276,ST37,2024-01-11,419,29,156,292
P221,ST44,2024-10-10,365,51,11,405
P591,ST1,2024-08-19,407,84,5,486
P87,ST25,2024-01-20,337,169,255,251
P591,ST25,2024-08-30,407,154,58,503
P51,ST1,2024-11-09,479,258,36,701
P842,ST3,2024-10-22,75,15,70,20
P898,ST39,2024-09-19,155,204,103,256
P240,ST21,2024-12-07,74,70,169,-25
P372,ST43,2024-09-12,258,242,38,462
P128,ST25,2024-03-16,356,116,166,306
P798,ST21,2024-12-14,2,97,54,45
P229,ST47,2024-02-04,284,41,173,152
P347,ST3,2024-04-16,415,121,52,484
P913,ST40,2024-05-29,53,223,9,267
P195,ST29,2024-09-30,421,108,76,453
P968,ST35,2024-03-26,222,288,262,248
P939,ST22,2024-03-23,439,28,6,461
P101,ST23,2024-02-03,320,113,7,426
P305,ST13,2024-11-25,228,230,243,215
P4,ST34,2024-03-23,148,193,116,225
P984,ST23,2024-04-11,237,7,297,-53
P797,ST35,2024-01-09,40,42,153,-71
P712,ST19,2024-11-02,233,112,261,84
P162,ST15,2024-01-28,19,267,9,277
P240,ST15,2024-08-09,245,39,267,17
P393,ST26,2024-10-07,59,4,28,35
P186,ST39,2024-07-28,202,109,20,291
P81,ST3,2024-01-26,442,256,297,401
P586,ST17,2024-05-26,457,160,284,333
P920,ST30,2024-08-06,182,187,253,116
P696,ST28,2024-12-21,258,72,89,241
P749,ST34,2024-03-08,123,230,241,112
P726,ST16,2024-10-31,495,33,89,439
P81,ST43,2024-01-26,373,71,91,353
P735,ST41,2024-10-27,269,288,13,544
P876,ST11,2024-11-18,300,55,108,247
P701,ST24,2024-04-26,108,75,152,31
P201,ST23,2024-04-09,350,82,166,266
P975,ST25,2024-05-14,226,230,58,398
P703,ST37,2024-09-22,187,148,199,136
P682,ST13,2024-07-14,176,195,189,182
P883,ST19,2024-05-29,392,235,154,473
P222,ST45,2024-09-10,437,176,132,481
P17,ST34,2024-11-04,325,10,131,204
P711,ST2,2024-01-29,348,122,179,291
P238,ST8,2024-05-06,307,217,244,280
P749,ST5,2024-07-09,493,132,261,364
P346,ST11,2024-07-07,62,59,284,-163
P245,ST2,2024-11-07,244,157,182,219
P450,ST38,2024-04-30,179,65,103,141
P304,ST32,2024-08-23,21,143,66,98
P733,ST24,2024-11-08,310,209,35,484
P113,ST12,2024-02-06,112,89,36,165
P454,ST38,2024-09-25,109,11,176,-56
P417,ST16,2024-08-12,2,25,88,-61
P806,ST24,2024-02-16,257,250,235,272
P257,ST50,2024-11-26,186,241,184,243
P55,ST41,2024-07-10,27,26,148,-95
P439,ST17,2024-12-18,420,52,193,279
P138,ST32,2024-03-31,247,84,248,83
P372,ST20,2024-12-24,452,175,10,617
P823,ST49,2024-05-25,8,292,144,156
P607,ST35,2024-04-27,189,44,156,77
P125,ST30,2024-06-21,287,202,76,413
P24,ST47,2024-08-24,464,130,148,446
P456,ST42,2024-08-20,74,76,50,100
P796,ST22,2024-01-24,101,156,283,-26
P92,ST31,2024-03-26,290,160,142,308
P496,ST37,2024-02-28,46,16,3,59
P364,ST24,2024-09-11,401,266,165,502
P563,ST24,2024-09-15,35,122,156,1
P894,ST13,2024-03-07,146,289,266,169
P942,ST25,2024-01-14,122,222,163,181
P712,ST31,2024-04-05,152,235,117,270
P157,ST36,2024-09-28,429,123,102,450
P659,ST14,2024-08-04,315,292,56,551
P93,ST20,2024-07-15,120,149,271,-2
P379,ST39,2024-07-08,231,34,152,113
P719,ST28,2024-07-05,94,14,285,-177
P479,ST25,2024-12-16,22,268,50,240
P5,ST38,2024-05-28,377,28,241,164
P433,ST43,2024-11-12,114,15,258,-129
P92,ST11,2024-02-20,461,0,70,391
P311,ST18,2024-07-19,154,33,2,185
P46,ST39,2024-03-25,162,103,185,80
P143,ST19,2024-07-19,76,288,104,260
P762,ST3,2024-01-10,438,142,71,509
P456,ST41,2024-09-24,291,185,148,328
P996,ST46,2024-07-30,215,290,9,496
P224,ST49,2024-09-11,96,180,19,257
P167,ST27,2024-12-18,368,203,167,404
P999,ST23,2024-07-10,198,57,112,143
P406,ST35,2024-07-17,136,76,28,184
P318,ST38,2024-09-13,369,148,112,405
P197,ST43,2024-01-14,20,38,163,-105
P842,ST13,2024-06-21,159,0,31,128
P671,ST26,2024-07-18,321,48,124,245
P933,ST14,2024-12-02,299,298,139,458
P663,ST35,2024-03-02,120,87,36,171
P736,ST41,2024-02-14,472,69,173,368
P728,ST6,2024-11-30,192,246,30,408
P900,ST43,2024-08-31,458,62,131,389
P299,ST8,2024-06-04,335,79,142,272
P38,ST40,2024-09-20,214,239,229,224
P655,ST47,2024-10-06,142,84,172,54
P11,ST15,2024-01-07,154,80,139,95
P281,ST8,2024-01-28,15,66,73,8
P410,ST45,2024-03-30,301,87,261,127
P502,ST47,2024-07-27,480,97,149,428
P551,ST16,2024-07-09,358,258,296,320
P56,ST29,2024-08-17,199,166,230,135
P947,ST34,2024-01-06,431,266,173,524
P869,ST29,2024-09-23,64,223,28,259
P356,ST35,2024-02-07,18,285,130,173
P929,ST48,2024-02-01,89,66,265,-110
P112,ST10,2024-10-08,36,175,45,166
P364,ST1,2024-08-10,185,103,223,65
P148,ST5,2024-10-14,438,295,84,649
P498,ST3,2024-06-11,308,227,133,402
P308,ST39,2024-05-09,46,271,107,210
P546,ST50,2024-06-09,130,159,159,130
P301,ST14,2024-01-07,87,189,107,169
P332,ST46,2024-07-31,341,229,219,351
P612,ST27,2024-03-29,61,213,195,79
P772,ST46,2024-03-20,128,101,221,8
P781,ST29,2024-12-02,38,39,208,-131
P59,ST1,2024-12-18,328,205,219,314
P323,ST18,2024-12-24,160,198,38,320
P437,ST3,2024-09-21,278,136,0,414
P505,ST26,2024-11-18,161,152,178,135
P401,ST21,2024-06-24,48,132,94,86
P455,ST24,2024-06-11,124,4,249,-121
P378,ST45,2024-11-13,432,267,223,476
P557,ST47,2024-11-21,226,217,292,151
P303,ST20,2024-07-29,304,244,120,428
P206,ST29,2024-09-04,393,201,185,409
P864,ST18,2024-03-18,351,86,216,221
P624,ST3,2024-09-15,321,112,0,433
P753,ST47,2024-01-06,70,293,53,310
P410,ST50,2024-03-26,471,164,86,549
P927,ST33,2024-11-04,322,233,113,442
P880,ST18,2024-05-11,246,152,257,141
P124,ST37,2024-01-10,459,59,39,479
P671,ST21,2024-08-11,38,66,21,83
P464,ST44,2024-02-18,425,115,58,482
P316,ST19,2024-01-13,99,67,270,-104
P513,ST23,2024-12-04,474,163,120,517
P174,ST20,2024-12-31,0,280,204,76
P802,ST24,2024-06-19,173,7,118,62
P218,ST19,2024-09-02,163,280,157,286
P694,ST26,2024-12-23,479,29,152,356
P699,ST33,2024-06-24,474,114,33,555
P606,ST32,2024-08-05,379,187,97,469
P41,ST35,2024-06-06,171,228,176,223
P51,ST25,2024-10-25,30,46,37,39
P517,ST33,2024-06-07,96,177,49,224
P344,ST24,2024-11-02,109,41,186,-36
P906,ST49,2024-10-20,185,177,61,301
P678,ST9,2024-05-26,479,262,153,588
P931,ST37,2024-05-30,387,3,65,325
P706,ST37,2024-06-22,52,104,101,55
P989,ST11,2024-10-23,472,172,232,412
P659,ST21,2024-07-20,102,286,189,199
P678,ST17,2024-03-19,348,79,99,328
P437,ST16,2024-09-25,184,60,189,55
P376,ST5,2024-12-01,200,172,225,147
P234,ST44,2024-04-11,77,2,140,-61
P562,ST46,2024-04-18,247,2,102,147
P334,ST10,2024-02-13,433,82,74,441
P860,ST13,2024-01-15,260,259,282,237
P674,ST47,2024-01-04,307,58,258,107
P900,ST6,2024-09-04,400,34,125,309
P61,ST37,2024-08-23,31,178,290,-81
P879,ST16,2024-02-21,133,153,164,122
P857,ST6,2024-07-20,452,165,284,333
P501,ST29,2024-12-25,92,67,243,-84
P759,ST25,2024-02-15,380,242,61,561
P247,ST23,2024-02-28,347,276,208,415
P966,ST11,2024-06-22,444,168,293,319
P732,ST29,2024-02-01,393,88,182,299
P358,ST21,2024-05-28,406,258,4,660
P393,ST26,2024-10-11,368,236,142,462
P692,ST41,2024-04-30,180,189,67,302
P338,ST37,2024-09-19,316,216,229,303
P927,ST11,2024-02-11,146,223,264,105
P854,ST38,2024-09-11,131,83,250,-36
P68,ST24,2024-11-25,429,14,176,267
P161,ST17,2024-06-26,159,193,211,141
P612,ST9,2024-03-26,339,253,77,515
P827,ST8,2024-01-17,301,244,276,269
P419,ST30,2024-08-25,61,29,97,-7
P269,ST7,2024-05-12,347,166,245,268
P591,ST37,2024-07-27,309,234,58,485
P189,ST49,2024-12-19,379,245,204,420
P97,ST23,2024-07-14,355,184,169,370
P988,ST9,2024-03-12,214,6,108,112
P304,ST19,2024-01-26,322,85,186,221
P866,ST44,2024-03-29,279,214,228,265
P166,ST8,2024-08-22,65,22,157,-70
P961,ST48,2024-02-08,17,261,174,104
P566,ST46,2024-11-18,240,185,60,365
P159,ST14,2024-02-13,95,13,211,-103
P49,ST28,2024-12-25,47,283,134,196
P465,ST35,2024-03-04,429,260,235,454
P662,ST7,2024-07-02,47,55,19,83
P224,ST6,2024-03-26,317,120,271,166
P925,ST30,2024-10-10,239,152,1,390
P193,ST37,2024-03-23,221,131,232,120
P48,ST16,2024-09-15,229,28,243,14
P604,ST43,2024-09-10,154,232,98,288
P105,ST1,2024-10-09,61,110,170,1
P962,ST42,2024-07-07,101,113,155,59
P281,ST17,2024-11-26,380,262,265,377
P21,ST7,2024-05-13,357,42,204,195
P485,ST35,2024-10-30,333,155,21,467
P794,ST5,2024-08-10,320,39,143,216
P872,ST27,2024-02-25,307,292,71,528
P641,ST30,2024-01-29,0,275,248,27
P416,ST44,2024-07-18,433,200,73,560
P585,ST42,2024-11-26,39,162,54,147
P174,ST35,2024-04-29,71,137,169,39
P753,ST16,2024-10-13,144,240,123,261
P261,ST6,2024-11-16,0,58,215,-157
P168,ST16,2024-03-11,77,148,257,-32
P145,ST8,2024-11-25,490,298,289,499
P565,ST20,2024-05-16,491,232,41,682
P221,ST31,2024-03-03,204,298,276,226
P620,ST20,2024-03-17,413,215,289,339
P339,ST9,2024-10-09,204,128,287,45
P872,ST30,2024-01-18,322,173,274,221
P797,ST13,2024-06-14,21,126,285,-138
P883,ST26,2024-05-27,290,62,185,167
P588,ST2,2024-07-04,311,150,282,179
P648,ST41,2024-03-16,381,273,271,383
P107,ST45,2024-01-28,397,282,24,655
P555,ST46,2024-02-13,231,43,117,157
P735,ST24,2024-11-16,44,173,88,129
P143,ST13,2024-05-16,341,60,10,391
P162,ST16,2024-12-27,288,139,159,268
P602,ST18,2024-04-22,395,226,102,519
P894,ST16,2024-06-09,407,271,164,514
P931,ST2,2024-09-01,196,99,161,134
P989,ST1,2024-04-15,440,116,84,472
P929,ST10,2024-01-09,392,191,217,366
P353,ST25,2024-08-01,129,122,240,11
P228,ST14,2024-11-13,314,268,297,285
P277,ST17,2024-11-20,350,127,294,183
P990,ST18,2024-04-27,237,7,29,215
P659,ST7,2024-07-24,284,183,113,354
P96,ST21,2024-07-22,220,135,119,236
P498,ST29,2024-01-29,483,214,129,568
P1,ST27,2024-07-26,310,172,194,288
P179,ST49,2024-10-30,349,151,78,422
P161,ST4,2024-03-13,149,20,120,49
P538,ST12,2024-11-02,374,140,144,370
P938,ST22,2024-10-14,212,3,190,25
P310,ST40,2024-12-05,104,220,130,194
P45,ST34,2024-04-26,176,195,70,301
P667,ST26,2024-08-30,395,148,94,449
P819,ST28,2024-08-21,198,72,265,5
P28,ST19,2024-07-26,216,104,114,206
P212,ST31,2024-05-26,391,131,54,468
P520,ST14,2024-11-27,480,24,246,258
P858,ST23,2024-03-21,15,6,147,-126
P927,ST17,2024-04-07,167,172,128,211
P5,ST23,2024-10-23,172,4,41,135
P523,ST17,2024-08-29,63,295,268,90
P341,ST8,2024-10-16,190,276,7,459
P200,ST38,2024-01-21,178,161,279,60
P666,ST10,2024-06-18,236,90,277,49
P634,ST30,2024-04-14,9,251,174,86
P188,ST7,2024-03-07,75,60,32,103
P302,ST2,2024-04-09,213,201,25,389
P140,ST47,2024-08-24,120,118,171,67
P747,ST22,2024-09-08,454,110,59,505
P13,ST5,2024-03-23,172,204,101,275
P714,ST3,2024-01-21,340,55,137,258
P372,ST9,2024-07-22,487,192,272,407
P349,ST5,2024-06-23,55,72,186,-59
P264,ST20,2024-06-04,229,166,119,276
P426,ST29,2024-07-09,469,25,237,257
P102,ST6,2024-11-06,72,273,273,72
P705,ST4,2024-01-12,211,14,237,-12
P393,ST36,2024-10-12,12,277,194,95
P644,ST21,2024-09-24,63,3,237,-171
P353,ST17,2024-08-18,114,20,260,-126
P311,ST15,2024-06-15,215,45,73,187
P874,ST27,2024-09-30,157,88,44,201
P500,ST39,2024-09-05,488,278,229,537
P213,ST19,2024-10-06,307,272,83,496
P379,ST43,2024-05-19,113,95,63,145
P839,ST3,2024-12-03,53,239,204,88
P55,ST28,2024-05-13,312,65,122,255
P96,ST47,2024-09-20,17,238,179,76
P313,ST22,2024-02-26,24,217,0,241
P185,ST49,2024-10-31,180,290,221,249
P423,ST6,2024-05-22,275,59,172,162
P668,ST31,2024-08-23,10,261,101,170
P666,ST5,2024-01-07,167,200,72,295
P505,ST13,2024-08-08,481,83,45,519
P613,ST49,2024-02-27,406,25,187,244
P354,ST34,2024-11-04,89,232,118,203
P73,ST50,2024-07-23,86,161,69,178
P838,ST10,2024-08-11,496,238,144,590
P22,ST40,2024-05-19,425,73,245,253
P201,ST40,2024-04-21,174,221,278,117
P173,ST50,2024-01-25,55,259,164,150
P655,ST44,2024-05-26,288,225,65,448
P449,ST28,2024-10-24,216,264,13,467
P352,ST21,2024-09-03,97,68,254,-89
P495,ST37,2024-03-20,281,8,213,76
P146,ST36,2024-01-12,358,280,106,532
P267,ST28,2024-07-06,324,39,297,66
P995,ST13,2024-02-05,28,194,166,56
P865,ST36,2024-05-31,477,280,171,586
P388,ST1,2024-10-15,364,145,218,291
P34,ST43,2024-05-11,315,186,173,328
P304,ST9,2024-02-25,474,161,288,347
P83,ST49,2024-04-27,420,60,239,241
P560,ST20,2024-09-20,152,241,58,335
P844,ST43,2024-07-07,106,239,164,181
P296,ST42,2024-01-08,457,56,7,506
P699,ST17,2024-05-14,171,193,19,345
P484,ST3,2024-12-25,417,70,192,295
P944,ST32,2024-02-04,120,161,118,163
P297,ST35,2024-03-19,11,53,48,16
P406,ST6,2024-05-25,348,64,254,158
P367,ST6,2024-09-23,38,244,102,180
P320,ST25,2024-08-09,146,199,134,211
P204,ST28,2024-03-27,146,296,252,190
P49,ST39,2024-09-11,28,152,211,-31
P630,ST1,2024-04-07,193,240,96,337
P695,ST40,2024-09-28,89,220,238,71
P604,ST16,2024-01-06,492,51,58,485
P271,ST20,2024-08-20,356,247,251,352
P644,ST24,2024-01-15,367,70,247,190
P648,ST15,2024-11-24,242,143,62,323
P479,ST10,2024-01-29,225,276,279,222
P895,ST12,2024-07-10,221,217,188,250
P828,ST37,2024-08-21,331,4,109,226
P639,ST35,2024-03-06,19,72,47,44
P346,ST27,2024-04-06,440,239,55,624
P899,ST13,2024-08-17,352,274,38,588
P743,ST30,2024-08-02,264,190,130,324
P903,ST3,2024-04-29,1,5,116,-110
P847,ST35,2024-05-20,155,13,293,-125
P212,ST48,2024-03-11,33,207,253,-13
P913,ST12,2024-11-08,276,1,135,142
P892,ST50,2024-06-27,338,17,39,316
P224,ST29,2024-07-31,205,34,221,18
P522,ST30,2024-01-28,336,249,176,409
P80,ST22,2024-12-15,439,81,67,453
P112,ST17,2024-05-30,388,280,160,508
P794,ST27,2024-05-04,340,56,133,263
P278,ST22,2024-12-06,277,15,284,8
P399,ST49,2024-09-13,186,132,18,300
P512,ST49,2024-12-17,423,279,228,474
P570,ST7,2024-12-09,83,234,202,115
P764,ST46,2024-07-17,475,127,233,369
P828,ST11,2024-06-11,190,62,8,244
P332,ST16,2024-10-18,415,172,114,473
P167,ST36,2024-01-14,300,124,145,279
P899,ST22,2024-07-02,338,79,247,170
P444,ST40,2024-03-02,219,110,70,259
P693,ST37,2024-04-12,470,166,80,556
P408,ST3,2024-12-08,32,283,31,284
P439,ST35,2024-05-21,465,122,281,306
P514,ST49,2024-07-08,290,260,179,371
P708,ST38,2024-04-27,301,204,149,356
P407,ST42,2024-08-04,126,14,79,61
P382,ST41,2024-01-22,484,104,283,305
P59,ST38,2024-04-22,361,48,28,381
P569,ST24,2024-04-10,163,259,158,264
P983,ST34,2024-01-29,363,13,93,283
P712,ST35,2024-03-15,189,218,103,304
P426,ST11,2024-12-15,82,86,24,144
P620,ST15,2024-07-05,217,219,62,374
P140,ST14,2024-12-07,355,299,243,411
P201,ST45,2024-01-15,362,163,180,345
P587,ST17,2024-05-28,25,159,78,106
P237,ST21,2024-04-20,134,64,54,144
P479,ST28,2024-03-29,342,191,100,433
P513,ST43,2024-09-03,132,3,9,126
P867,ST38,2024-11-28,372,125,280,217
P566,ST22,2024-03-11,214,256,60,410
P760,ST34,2024-04-22,483,123,182,424
P811,ST1,2024-11-12,415,209,265,359
P958,ST23,2024-02-16,334,76,169,241
P911,ST32,2024-10-08,474,216,62,628
P519,ST4,2024-03-09,80,20,258,-158
P412,ST41,2024-08-30,339,168,3,504
P752,ST43,2024-07-01,440,296,240,496
P774,ST6,2024-11-20,207,9,155,61
P788,ST16,2024-12-07,111,116,296,-69
P856,ST10,2024-03-12,489,196,165,520
P938,ST35,2024-06-10,122,171,10,283
P996,ST24,2024-09-07,445,186,242,389
P550,ST10,2024-07-09,411,165,81,495
P702,ST12,2024-05-05,380,229,295,314
P844,ST33,2024-06-26,222,279,125,376
P771,ST27,2024-08-28,121,151,210,62
P156,ST25,2024-09-29,79,231,207,103
P12,ST10,2024-04-30,127,274,55,346
P759,ST25,2024-03-21,333,115,252,196
P848,ST32,2024-11-30,494,74,164,404
P172,ST42,2024-10-21,73,86,244,-85
P527,ST26,2024-04-10,449,78,111,416
P374,ST4,2024-06-07,224,84,93,215
P311,ST9,2024-02-27,296,99,13,382
P95,ST27,2024-01-25,85,126,242,-31
P245,ST9,2024-10-01,321,31,69,283
P981,ST44,2024-02-23,191,265,287,169
P338,ST26,2024-07-17,262,100,168,194
P944,ST11,2024-01-02,499,287,295,491
P774,ST38,2024-11-30,424,83,234,273
P64,ST32,2024-01-22,122,294,184,232
P721,ST30,2024-06-14,126,178,135,169
P727,ST39,2024-04-26,428,143,169,402
P547,ST9,2024-09-19,427,294,226,495
P466,ST11,2024-12-26,29,227,234,22
P11,ST23,2024-12-08,421,191,217,395
P791,ST17,2024-03-06,166,175,30,311
P313,ST32,2024-10-15,146,25,118,53
P81,ST11,2024-12-03,253,50,155,148
P582,ST22,2024-04-30,430,101,251,280
P984,ST50,2024-12-29,37,109,43,103
P370,ST32,2024-05-14,400,153,77,476
P165,ST9,2024-11-10,100,19,144,-25
P63,ST17,2024-08-03,457,204,142,519
P80,ST25,2024-09-23,78,70,159,-11
P989,ST16,2024-05-19,452,151,153,450
P29,ST46,2024-05-25,241,66,87,220
P500,ST33,2024-04-30,101,194,85,210
P682,ST2,2024-09-13,490,15,118,387
P668,ST43,2024-10-09,354,222,164,412
P912,ST39,2024-09-03,259,160,135,284
P451,ST42,2024-03-13,162,205,141,226
P618,ST12,2024-11-27,384,177,198,363
P984,ST43,2024-11-15,464,88,7,545
P274,ST34,2024-02-18,84,114,195,3
P944,ST25,2024-07-26,109,58,58,109
P401,ST14,2024-09-06,441,296,9,728
P241,ST9,2024-06-11,405,190,137,458
P330,ST30,2024-06-17,388,83,15,456
P229,ST12,2024-02-04,187,129,258,58
P665,ST10,2024-03-20,237,262,150,349
P356,ST24,2024-10-30,35,125,1,159
P495,ST34,2024-06-18,357,204,64,497
P304,ST12,2024-08-27,392,135,202,325
P343,ST26,2024-12-01,211,258,111,358
P178,ST32,2024-09-18,365,32,36,361
P19,ST35,2024-12-21,312,247,188,371
P970,ST13,2024-12-16,361,154,275,240
P331,ST19,2024-04-20,364,266,276,354
P41,ST13,2024-04-01,461,266,125,602
P261,ST22,2024-10-17,83,273,46,310
P262,ST48,2024-09-29,89,91,39,141
P387,ST23,2024-06-23,131,73,235,-31
P301,ST1,2024-10-12,306,169,148,327
P230,ST8,2024-08-31,422,258,262,418
P587,ST45,2024-01-09,83,287,193,177
P701,ST39,2024-10-05,105,35,258,-118
P112,ST34,2024-02-14,179,212,251,140
P363,ST13,2024-03-05,202,54,138,118
P746,ST44,2024-05-19,326,116,149,293
P176,ST49,2024-12-02,310,24,250,84
P408,ST41,2024-06-22,107,152,52,207
P366,ST10,2024-06-09,30,7,169,-132
P560,ST3,2024-05-07,49,52,8,93
P410,ST28,2024-10-04,391,235,257,369
P177,ST27,2024-01-10,86,9,207,-112
P474,ST21,2024-12-11,367,77,243,201
P728,ST11,2024-08-04,142,128,278,-8
P744,ST24,2024-05-18,64,185,77,172
P439,ST12,2024-08-22,238,275,253,260
P900,ST7,2024-11-02,265,232,75,422
P49,ST42,2024-01-28,424,71,3,492
P970,ST32,2024-10-09,87,253,222,118
P610,ST10,2024-09-03,334,293,51,576
P812,ST28,2024-05-29,368,169,294,243
P797,ST26,2024-06-01,175,251,123,303
P282,ST29,2024-10-01,148,6,35,119
P467,ST27,2024-09-19,469,205,77,597
P469,ST10,2024-09-05,23,19,30,12
P211,ST4,2024-05-16,457,25,264,218
P127,ST42,2024-04-27,150,88,21,217
P317,ST22,2024-07-16,463,55,93,425
P296,ST10,2024-11-13,324,197,179,342
P614,ST4,2024-11-12,288,254,8,534
P19,ST7,2024-06-22,35,227,139,123
P722,ST50,2024-09-01,408,61,219,250
P654,ST23,2024-12-07,231,240,143,328
P291,ST3,2024-01-09,185,291,240,236
P850,ST24,2024-01-22,89,275,264,100
P860,ST47,2024-11-04,321,26,161,186
P147,ST37,2024-10-03,225,296,247,274
P89,ST30,2024-09-11,286,84,6,364
P847,ST41,2024-03-25,359,51,159,251
P240,ST12,2024-02-22,427,250,106,571
